pgs_id,trait,mode,metric,value,value_lo,value_hi,baseline_value,baseline_value_lo,baseline_value_hi,delta_vs_baseline,reduction,n_labeled_retained
PGS003092,BMI,reweight_linear,weight_retained_frac,0.7268599818918237,,,1.0,,,-0.27314001810817634,0.27314001810817634,
PGS003092,BMI,reweight_linear,tail5_frac_AFR,0.0873015873015873,,,0.031746031746031744,,,0.05555555555555555,,
PGS003092,BMI,reweight_linear,tail5_frac_AMR,0.14285714285714285,,,0.1349206349206349,,,0.007936507936507936,,
PGS003092,BMI,reweight_linear,tail5_frac_EAS,0.1111111111111111,,,0.3253968253968254,,,-0.2142857142857143,,
PGS003092,BMI,reweight_linear,tail5_frac_EUR,0.30952380952380953,,,0.20634920634920634,,,0.1031746031746032,,
PGS003092,BMI,reweight_linear,tail5_frac_SAS,0.3492063492063492,,,0.30158730158730157,,,0.047619047619047616,,
PGS003092,BMI,reweight_linear,tail5_ancestry_L1,0.4285714285714286,,,0.0,,,0.4285714285714286,,
PGS000014,CAD,reweight_linear,mean_abs_delta_EUR,3.288604039406911,3.0911951387763055,3.5214187991076757,3.498806555533649,3.280194210648079,3.7982305628079067,-0.21020251612673801,0.21020251612673801,
PGS000014,CAD,reweight_linear,kendall_w,0.11604938271604938,,,0.07361111111111111,,,0.042438271604938266,-0.042438271604938266,
PGS000014,CAD,reweight_linear,median_I2_retained,0.0,,,0.0,,,0.0,0.0,324518.0
PGS000014,CAD,reweight_linear,mean_sign_concordance_retained,0.6188855171203613,,,0.6188855171203613,,,0.0,0.0,324518.0
PGS000014,CAD,reweight_linear,weight_retained_frac,0.6474368270957663,,,1.0,,,-0.35256317290423367,0.35256317290423367,
PGS000014,CAD,reweight_linear,tail5_frac_AFR,0.9761904761904762,,,0.4365079365079365,,,0.5396825396825397,,
PGS000014,CAD,reweight_linear,tail5_frac_AMR,0.0,,,0.0,,,0.0,,
PGS000014,CAD,reweight_linear,tail5_frac_EAS,0.023809523809523808,,,0.5634920634920635,,,-0.5396825396825397,,
PGS000014,CAD,reweight_linear,tail5_frac_EUR,0.0,,,0.0,,,0.0,,
PGS000014,CAD,reweight_linear,tail5_frac_SAS,0.0,,,0.0,,,0.0,,
PGS000014,CAD,reweight_linear,tail5_ancestry_L1,1.0793650793650793,,,0.0,,,1.0793650793650793,,
PGS004840,T2D,reweight_linear,mean_abs_delta_EUR,2.8588116420683547,2.7174051101597803,3.076030105632329,2.746743320529516,2.6106161839154063,2.9408570838911556,0.1120683215388385,-0.1120683215388385,
PGS004840,T2D,reweight_linear,kendall_w,0.11604938271604938,,,0.07361111111111111,,,0.042438271604938266,-0.042438271604938266,
PGS004840,T2D,reweight_linear,median_I2_retained,0.0,,,0.0,,,0.0,0.0,447882.0
PGS004840,T2D,reweight_linear,mean_sign_concordance_retained,0.6334612965583801,,,0.6334612965583801,,,0.0,0.0,447882.0
PGS004840,T2D,reweight_linear,weight_retained_frac,0.6199045062798345,,,1.0,,,-0.3800954937201655,0.3800954937201655,
PGS004840,T2D,reweight_linear,tail5_frac_AFR,1.0,,,0.9603174603174603,,,0.03968253968253965,,
PGS004840,T2D,reweight_linear,tail5_frac_AMR,0.0,,,0.0,,,0.0,,
PGS004840,T2D,reweight_linear,tail5_frac_EAS,0.0,,,0.031746031746031744,,,-0.031746031746031744,,
PGS004840,T2D,reweight_linear,tail5_frac_EUR,0.0,,,0.0,,,0.0,,
PGS004840,T2D,reweight_linear,tail5_frac_SAS,0.0,,,0.007936507936507936,,,-0.007936507936507936,,
PGS004840,T2D,reweight_linear,tail5_ancestry_L1,0.07936507936507933,,,0.0,,,0.07936507936507933,,
PGS000018,T2D,reweight_exp,mean_abs_delta_EUR,1.1578929278684422,1.0066014538526338,1.2702602979907438,1.4433717744989998,1.2771701415419099,1.5636068921357757,-0.28547884663055756,0.28547884663055756,
PGS000018,T2D,reweight_exp,kendall_w,0.06666666666666667,,,0.07361111111111111,,,-0.0069444444444444475,0.0069444444444444475,
PGS000018,T2D,reweight_exp,median_I2_retained,0.0,,,0.0,,,0.0,0.0,89381.0
PGS000018,T2D,reweight_exp,mean_sign_concordance_retained,0.6305486559867859,,,0.6305486559867859,,,0.0,0.0,89381.0
PGS000018,T2D,reweight_exp,weight_retained_frac,0.4098633881183402,,,1.0,,,-0.5901366118816598,0.5901366118816598,
PGS000018,T2D,reweight_exp,tail5_frac_AFR,0.0,,,0.0,,,0.0,,
PGS000018,T2D,reweight_exp,tail5_frac_AMR,0.0873015873015873,,,0.10317460317460317,,,-0.015873015873015872,,
PGS000018,T2D,reweight_exp,tail5_frac_EAS,0.0,,,0.2222222222222222,,,-0.2222222222222222,,
PGS000018,T2D,reweight_exp,tail5_frac_EUR,0.8809523809523809,,,0.6746031746031746,,,0.20634920634920628,,
PGS000018,T2D,reweight_exp,tail5_frac_SAS,0.031746031746031744,,,0.0,,,0.031746031746031744,,
PGS000018,T2D,reweight_exp,tail5_ancestry_L1,0.4761904761904761,,,0.0,,,0.4761904761904761,,
PGS004696,CAD,reweight_exp,mean_abs_delta_EUR,4.534768191033462,4.250572965123627,4.847838001655666,4.276596184543395,4.054897571517985,4.555738377815027,0.25817200649006633,-0.25817200649006633,
PGS004696,CAD,reweight_exp,kendall_w,0.06666666666666667,,,0.07361111111111111,,,-0.0069444444444444475,0.0069444444444444475,
PGS004696,CAD,reweight_exp,median_I2_retained,0.0,,,0.0,,,0.0,0.0,66762.0
PGS004696,CAD,reweight_exp,mean_sign_concordance_retained,0.6266543865203857,,,0.6266543865203857,,,0.0,0.0,66762.0
PGS004696,CAD,reweight_exp,weight_retained_frac,0.41217508045092754,,,1.0,,,-0.5878249195490725,0.5878249195490725,
PGS004696,CAD,reweight_exp,tail5_frac_AFR,0.4365079365079365,,,0.05555555555555555,,,0.38095238095238093,,
PGS004696,CAD,reweight_exp,tail5_frac_AMR,0.1349206349206349,,,0.23015873015873015,,,-0.09523809523809523,,
PGS004696,CAD,reweight_exp,tail5_frac_EAS,0.42857142857142855,,,0.7142857142857143,,,-0.28571428571428575,,
PGS004696,CAD,reweight_exp,tail5_frac_EUR,0.0,,,0.0,,,0.0,,
PGS004696,CAD,reweight_exp,tail5_frac_SAS,0.0,,,0.0,,,0.0,,
PGS004696,CAD,reweight_exp,tail5_ancestry_L1,0.7619047619047619,,,0.0,,,0.7619047619047619,,
PGS004698,CAD,reweight_exp,mean_abs_delta_EUR,4.018924539471809,3.8002391091615872,4.279612178563971,3.655455560197489,3.4795518987265246,3.8533583494961374,0.36346897927431954,-0.36346897927431954,
PGS004698,CAD,reweight_exp,kendall_w,0.06666666666666667,,,0.07361111111111111,,,-0.0069444444444444475,0.0069444444444444475,
PGS004698,CAD,reweight_exp,median_I2_retained,0.0,,,0.0,,,0.0,0.0,46961.0
PGS004698,CAD,reweight_exp,mean_sign_concordance_retained,0.6355894207954407,,,0.6355894207954407,,,0.0,0.0,46961.0
PGS004698,CAD,reweight_exp,weight_retained_frac,0.487638906409799,,,1.0,,,-0.512361093590201,0.512361093590201,
PGS004698,CAD,reweight_exp,tail5_frac_AFR,0.9285714285714286,,,0.7301587301587301,,,0.19841269841269848,,
PGS004698,CAD,reweight_exp,tail5_frac_AMR,0.06349206349206349,,,0.09523809523809523,,,-0.031746031746031744,,
PGS004698,CAD,reweight_exp,tail5_frac_EAS,0.007936507936507936,,,0.1746031746031746,,,-0.16666666666666666,,
PGS004698,CAD,reweight_exp,tail5_frac_EUR,0.0,,,0.0,,,0.0,,
PGS004698,CAD,reweight_exp,tail5_frac_SAS,0.0,,,0.0,,,0.0,,
PGS004698,CAD,reweight_exp,tail5_ancestry_L1,0.39682539682539686,,,0.0,,,0.39682539682539686,,
PGS003897,BMI,reweight_exp,mean_abs_delta_EUR,0.20058398394493054,0.1579204217635356,0.2427748190755839,0.24074806570109797,0.20824358123211123,0.2925655743313509,-0.040164081756167425,0.040164081756167425,
PGS003897,BMI,reweight_exp,kendall_w,0.06666666666666667,,,0.07361111111111111,,,-0.0069444444444444475,0.0069444444444444475,
PGS003897,BMI,reweight_exp,median_I2_retained,0.37224072217941284,,,0.37224072217941284,,,0.0,0.0,14556.0
PGS003897,BMI,reweight_exp,mean_sign_concordance_retained,0.5602743029594421,,,0.5602743029594421,,,0.0,0.0,14556.0
PGS003897,BMI,reweight_exp,weight_retained_frac,0.2874663073787895,,,1.0,,,-0.7125336926212105,0.7125336926212105,
PGS003897,BMI,reweight_exp,tail5_frac_AFR,0.24603174603174602,,,0.23809523809523808,,,0.007936507936507936,,
PGS003897,BMI,reweight_exp,tail5_frac_AMR,0.18253968253968253,,,0.19047619047619047,,,-0.007936507936507936,,
PGS003897,BMI,reweight_exp,tail5_frac_EAS,0.09523809523809523,,,0.0873015873015873,,,0.007936507936507936,,
PGS003897,BMI,reweight_exp,tail5_frac_EUR,0.30158730158730157,,,0.3253968253968254,,,-0.023809523809523836,,
PGS003897,BMI,reweight_exp,tail5_frac_SAS,0.1746031746031746,,,0.15873015873015872,,,0.015873015873015872,,
PGS003897,BMI,reweight_exp,tail5_ancestry_L1,0.06349206349206352,,,0.0,,,0.06349206349206352,,
PGS002853,LDL,reweight_exp,mean_abs_delta_EUR,0.18254672526653487,0.11148560320706824,0.2656364609341124,0.25989511412259914,0.18101813374665499,0.3492223280883946,-0.07734838885606427,0.07734838885606427,
PGS002853,LDL,reweight_exp,kendall_w,0.06666666666666667,,,0.07361111111111111,,,-0.0069444444444444475,0.0069444444444444475,
PGS002853,LDL,reweight_exp,median_I2_retained,0.048609644174575806,,,0.048609644174575806,,,0.0,0.0,535800.0
PGS002853,LDL,reweight_exp,mean_sign_concordance_retained,0.5854026675224304,,,0.5854026675224304,,,0.0,0.0,535800.0
PGS002853,LDL,reweight_exp,weight_retained_frac,0.46855770234774974,,,1.0,,,-0.5314422976522503,0.5314422976522503,
PGS002853,LDL,reweight_exp,tail5_frac_AFR,0.2698412698412698,,,0.23809523809523808,,,0.031746031746031744,,
PGS002853,LDL,reweight_exp,tail5_frac_AMR,0.21428571428571427,,,0.2222222222222222,,,-0.007936507936507936,,
PGS002853,LDL,reweight_exp,tail5_frac_EAS,0.0873015873015873,,,0.14285714285714285,,,-0.05555555555555555,,
PGS002853,LDL,reweight_exp,tail5_frac_EUR,0.1984126984126984,,,0.14285714285714285,,,0.05555555555555555,,
PGS002853,LDL,reweight_exp,tail5_frac_SAS,0.23015873015873015,,,0.25396825396825395,,,-0.023809523809523808,,
PGS002853,LDL,reweight_exp,tail5_ancestry_L1,0.1746031746031746,,,0.0,,,0.1746031746031746,,
PGS002858,LDL,reweight_exp,mean_abs_delta_EUR,0.22854790418858334,0.14652189235314234,0.3197078203489594,0.37752654635908756,0.2835154317544518,0.47601197251214317,-0.14897864217050422,0.14897864217050422,
PGS002858,LDL,reweight_exp,kendall_w,0.06666666666666667,,,0.07361111111111111,,,-0.0069444444444444475,0.0069444444444444475,
PGS002858,LDL,reweight_exp,median_I2_retained,0.048610735684633255,,,0.048610735684633255,,,0.0,0.0,535799.0
PGS002858,LDL,reweight_exp,mean_sign_concordance_retained,0.5854030251502991,,,0.5854030251502991,,,0.0,0.0,535799.0
PGS002858,LDL,reweight_exp,weight_retained_frac,0.46869761702445645,,,1.0,,,-0.5313023829755436,0.5313023829755436,
PGS002858,LDL,reweight_exp,tail5_frac_AFR,0.2619047619047619,,,0.2698412698412698,,,-0.007936507936507908,,
PGS002858,LDL,reweight_exp,tail5_frac_AMR,0.20634920634920634,,,0.18253968253968253,,,0.023809523809523808,,
PGS002858,LDL,reweight_exp,tail5_frac_EAS,0.07142857142857142,,,0.10317460317460317,,,-0.031746031746031744,,
PGS002858,LDL,reweight_exp,tail5_frac_EUR,0.14285714285714285,,,0.10317460317460317,,,0.03968253968253968,,
PGS002858,LDL,reweight_exp,tail5_frac_SAS,0.31746031746031744,,,0.3412698412698413,,,-0.023809523809523836,,
PGS002858,LDL,reweight_exp,tail5_ancestry_L1,0.12698412698412698,,,0.0,,,0.12698412698412698,,
PGS003092,BMI,reweight_exp,mean_abs_delta_EUR,0.24235987558786695,0.1897014346091384,0.2947679571471181,0.3476313487872348,0.2899153501090985,0.4131796117324976,-0.10527147319936783,0.10527147319936783,
PGS003092,BMI,reweight_exp,kendall_w,0.06666666666666667,,,0.07361111111111111,,,-0.0069444444444444475,0.0069444444444444475,
PGS003092,BMI,reweight_exp,median_I2_retained,0.16855233907699585,,,0.16855233907699585,,,0.0,0.0,1057462.0
PGS003092,BMI,reweight_exp,mean_sign_concordance_retained,0.5798572897911072,,,0.5798572897911072,,,0.0,0.0,1057462.0
PGS003092,BMI,reweight_exp,weight_retained_frac,0.45772564008225874,,,1.0,,,-0.5422743599177413,0.5422743599177413,
PGS003092,BMI,reweight_exp,tail5_frac_AFR,0.10317460317460317,,,0.031746031746031744,,,0.07142857142857142,,
PGS003092,BMI,reweight_exp,tail5_frac_AMR,0.1349206349206349,,,0.1349206349206349,,,0.0,,
PGS003092,BMI,reweight_exp,tail5_frac_EAS,0.06349206349206349,,,0.3253968253968254,,,-0.2619047619047619,,
PGS003092,BMI,reweight_exp,tail5_frac_EUR,0.36507936507936506,,,0.20634920634920634,,,0.15873015873015872,,
PGS003092,BMI,reweight_exp,tail5_frac_SAS,0.3333333333333333,,,0.30158730158730157,,,0.031746031746031744,,
PGS003092,BMI,reweight_exp,tail5_ancestry_L1,0.5238095238095238,,,0.0,,,0.5238095238095238,,
PGS000014,CAD,reweight_exp,mean_abs_delta_EUR,3.1589671971245985,2.985956901645328,3.3921854987087166,3.498806555533649,3.280194210648079,3.7982305628079067,-0.33983935840905044,0.33983935840905044,
PGS000014,CAD,reweight_exp,kendall_w,0.06666666666666667,,,0.07361111111111111,,,-0.0069444444444444475,0.0069444444444444475,
PGS000014,CAD,reweight_exp,median_I2_retained,0.0,,,0.0,,,0.0,0.0,324518.0
PGS000014,CAD,reweight_exp,mean_sign_concordance_retained,0.6188855171203613,,,0.6188855171203613,,,0.0,0.0,324518.0
PGS000014,CAD,reweight_exp,weight_retained_frac,0.36060787159809193,,,1.0,,,-0.6393921284019081,0.6393921284019081,
PGS000014,CAD,reweight_exp,tail5_frac_AFR,0.9920634920634921,,,0.4365079365079365,,,0.5555555555555556,,
PGS000014,CAD,reweight_exp,tail5_frac_AMR,0.0,,,0.0,,,0.0,,
PGS000014,CAD,reweight_exp,tail5_frac_EAS,0.007936507936507936,,,0.5634920634920635,,,-0.5555555555555556,,
PGS000014,CAD,reweight_exp,tail5_frac_EUR,0.0,,,0.0,,,0.0,,
PGS000014,CAD,reweight_exp,tail5_frac_SAS,0.0,,,0.0,,,0.0,,
PGS000014,CAD,reweight_exp,tail5_ancestry_L1,1.1111111111111112,,,0.0,,,1.1111111111111112,,
PGS004840,T2D,reweight_exp,mean_abs_delta_EUR,2.8882707609743443,2.7316299399315556,3.1237854723286813,2.746743320529516,2.6106161839154063,2.9408570838911556,0.14152744044482812,-0.14152744044482812,
PGS004840,T2D,reweight_exp,kendall_w,0.06666666666666667,,,0.07361111111111111,,,-0.0069444444444444475,0.0069444444444444475,
PGS004840,T2D,reweight_exp,median_I2_retained,0.0,,,0.0,,,0.0,0.0,447882.0
PGS004840,T2D,reweight_exp,mean_sign_concordance_retained,0.6334612965583801,,,0.6334612965583801,,,0.0,0.0,447882.0
PGS004840,T2D,reweight_exp,weight_retained_frac,0.3325235928493109,,,1.0,,,-0.6674764071506891,0.6674764071506891,
PGS004840,T2D,reweight_exp,tail5_frac_AFR,1.0,,,0.9603174603174603,,,0.03968253968253965,,
PGS004840,T2D,reweight_exp,tail5_frac_AMR,0.0,,,0.0,,,0.0,,
PGS004840,T2D,reweight_exp,tail5_frac_EAS,0.0,,,0.031746031746031744,,,-0.031746031746031744,,
PGS004840,T2D,reweight_exp,tail5_frac_EUR,0.0,,,0.0,,,0.0,,
PGS004840,T2D,reweight_exp,tail5_frac_SAS,0.0,,,0.007936507936507936,,,-0.007936507936507936,,
PGS004840,T2D,reweight_exp,tail5_ancestry_L1,0.07936507936507933,,,0.0,,,0.07936507936507933,,
PGS000018,T2D,flag,mean_abs_delta_EUR,1.4433717744989998,1.2771701415419099,1.5636068921357757,1.4433717744989998,1.2771701415419099,1.5636068921357757,0.0,0.0,
PGS000018,T2D,flag,kendall_w,0.1654320987654321,,,0.07361111111111111,,,0.09182098765432099,-0.09182098765432099,
PGS000018,T2D,flag,median_I2_retained,0.0,,,0.0,,,0.0,0.0,89381.0
PGS000018,T2D,flag,mean_sign_concordance_retained,0.6305486559867859,,,0.6305486559867859,,,0.0,0.0,89381.0
PGS000018,T2D,flag,weight_retained_frac,1.0,,,1.0,,,0.0,0.0,
PGS000018,T2D,flag,tail5_frac_AFR,0.0,,,0.0,,,0.0,,
PGS000018,T2D,flag,tail5_frac_AMR,0.10317460317460317,,,0.10317460317460317,,,0.0,,
PGS000018,T2D,flag,tail5_frac_EAS,0.2222222222222222,,,0.2222222222222222,,,0.0,,
PGS000018,T2D,flag,tail5_frac_EUR,0.6746031746031746,,,0.6746031746031746,,,0.0,,
PGS000018,T2D,flag,tail5_frac_SAS,0.0,,,0.0,,,0.0,,
PGS000018,T2D,flag,tail5_ancestry_L1,0.0,,,0.0,,,0.0,,
PGS004696,CAD,flag,mean_abs_delta_EUR,4.276596184543395,4.054897571517985,4.555738377815027,4.276596184543395,4.054897571517985,4.555738377815027,0.0,0.0,
PGS004696,CAD,flag,kendall_w,0.1654320987654321,,,0.07361111111111111,,,0.09182098765432099,-0.09182098765432099,
PGS004696,CAD,flag,median_I2_retained,0.0,,,0.0,,,0.0,0.0,66762.0
PGS004696,CAD,flag,mean_sign_concordance_retained,0.6266543865203857,,,0.6266543865203857,,,0.0,0.0,66762.0
PGS004696,CAD,flag,weight_retained_frac,1.0,,,1.0,,,0.0,0.0,
PGS004696,CAD,flag,tail5_frac_AFR,0.05555555555555555,,,0.05555555555555555,,,0.0,,
PGS004696,CAD,flag,tail5_frac_AMR,0.23015873015873015,,,0.23015873015873015,,,0.0,,
PGS004696,CAD,flag,tail5_frac_EAS,0.7142857142857143,,,0.7142857142857143,,,0.0,,
PGS004696,CAD,flag,tail5_frac_EUR,0.0,,,0.0,,,0.0,,
PGS004696,CAD,flag,tail5_frac_SAS,0.0,,,0.0,,,0.0,,
PGS004696,CAD,flag,tail5_ancestry_L1,0.0,,,0.0,,,0.0,,
PGS004698,CAD,flag,mean_abs_delta_EUR,3.583552893569205,3.391348828746542,3.8254884347323865,3.655455560197489,3.4795518987265246,3.8533583494961374,-0.07190266662828426,0.07190266662828426,
PGS004698,CAD,flag,kendall_w,0.1654320987654321,,,0.07361111111111111,,,0.09182098765432099,-0.09182098765432099,
PGS004698,CAD,flag,median_I2_retained,0.0,,,0.0,,,0.0,0.0,46961.0
PGS004698,CAD,flag,mean_sign_concordance_retained,0.6355894207954407,,,0.6355894207954407,,,0.0,0.0,46961.0
PGS004698,CAD,flag,weight_retained_frac,1.0,,,1.0,,,0.0,0.0,
PGS004698,CAD,flag,tail5_frac_AFR,0.5555555555555556,,,0.7301587301587301,,,-0.17460317460317454,,
PGS004698,CAD,flag,tail5_frac_AMR,0.14285714285714285,,,0.09523809523809523,,,0.047619047619047616,,
PGS004698,CAD,flag,tail5_frac_EAS,0.30158730158730157,,,0.1746031746031746,,,0.12698412698412698,,
PGS004698,CAD,flag,tail5_frac_EUR,0.0,,,0.0,,,0.0,,
PGS004698,CAD,flag,tail5_frac_SAS,0.0,,,0.0,,,0.0,,
PGS004698,CAD,flag,tail5_ancestry_L1,0.34920634920634913,,,0.0,,,0.34920634920634913,,
PGS003897,BMI,flag,mean_abs_delta_EUR,0.24074806570109797,0.20824358123211123,0.2925655743313509,0.24074806570109797,0.20824358123211123,0.2925655743313509,0.0,0.0,
PGS003897,BMI,flag,kendall_w,0.1654320987654321,,,0.07361111111111111,,,0.09182098765432099,-0.09182098765432099,
PGS003897,BMI,flag,median_I2_retained,0.37224072217941284,,,0.37224072217941284,,,0.0,0.0,14556.0
PGS003897,BMI,flag,mean_sign_concordance_retained,0.5602743029594421,,,0.5602743029594421,,,0.0,0.0,14556.0
PGS003897,BMI,flag,weight_retained_frac,1.0,,,1.0,,,0.0,0.0,
PGS003897,BMI,flag,tail5_frac_AFR,0.23809523809523808,,,0.23809523809523808,,,0.0,,
PGS003897,BMI,flag,tail5_frac_AMR,0.19047619047619047,,,0.19047619047619047,,,0.0,,
PGS003897,BMI,flag,tail5_frac_EAS,0.0873015873015873,,,0.0873015873015873,,,0.0,,
PGS003897,BMI,flag,tail5_frac_EUR,0.3253968253968254,,,0.3253968253968254,,,0.0,,
PGS003897,BMI,flag,tail5_frac_SAS,0.15873015873015872,,,0.15873015873015872,,,0.0,,
PGS003897,BMI,flag,tail5_ancestry_L1,0.0,,,0.0,,,0.0,,
PGS002853,LDL,flag,mean_abs_delta_EUR,0.25989511412259914,0.18101813374665499,0.3492223280883946,0.25989511412259914,0.18101813374665499,0.3492223280883946,0.0,0.0,
PGS002853,LDL,flag,kendall_w,0.1654320987654321,,,0.07361111111111111,,,0.09182098765432099,-0.09182098765432099,
PGS002853,LDL,flag,median_I2_retained,0.048609644174575806,,,0.048609644174575806,,,0.0,0.0,535800.0
PGS002853,LDL,flag,mean_sign_concordance_retained,0.5854026675224304,,,0.5854026675224304,,,0.0,0.0,535800.0
PGS002853,LDL,flag,weight_retained_frac,1.0,,,1.0,,,0.0,0.0,
PGS002853,LDL,flag,tail5_frac_AFR,0.23809523809523808,,,0.23809523809523808,,,0.0,,
PGS002853,LDL,flag,tail5_frac_AMR,0.2222222222222222,,,0.2222222222222222,,,0.0,,
PGS002853,LDL,flag,tail5_frac_EAS,0.14285714285714285,,,0.14285714285714285,,,0.0,,
PGS002853,LDL,flag,tail5_frac_EUR,0.14285714285714285,,,0.14285714285714285,,,0.0,,
PGS002853,LDL,flag,tail5_frac_SAS,0.25396825396825395,,,0.25396825396825395,,,0.0,,
PGS002853,LDL,flag,tail5_ancestry_L1,0.0,,,0.0,,,0.0,,
PGS002858,LDL,flag,mean_abs_delta_EUR,0.37752654635908756,0.2835154317544518,0.47601197251214317,0.37752654635908756,0.2835154317544518,0.47601197251214317,0.0,0.0,
PGS002858,LDL,flag,kendall_w,0.1654320987654321,,,0.07361111111111111,,,0.09182098765432099,-0.09182098765432099,
PGS002858,LDL,flag,median_I2_retained,0.048610735684633255,,,0.048610735684633255,,,0.0,0.0,535799.0
PGS002858,LDL,flag,mean_sign_concordance_retained,0.5854030251502991,,,0.5854030251502991,,,0.0,0.0,535799.0
PGS002858,LDL,flag,weight_retained_frac,1.0,,,1.0,,,0.0,0.0,
PGS002858,LDL,flag,tail5_frac_AFR,0.2698412698412698,,,0.2698412698412698,,,0.0,,
PGS002858,LDL,flag,tail5_frac_AMR,0.18253968253968253,,,0.18253968253968253,,,0.0,,
PGS002858,LDL,flag,tail5_frac_EAS,0.10317460317460317,,,0.10317460317460317,,,0.0,,
PGS002858,LDL,flag,tail5_frac_EUR,0.10317460317460317,,,0.10317460317460317,,,0.0,,
PGS002858,LDL,flag,tail5_frac_SAS,0.3412698412698413,,,0.3412698412698413,,,0.0,,
PGS002858,LDL,flag,tail5_ancestry_L1,0.0,,,0.0,,,0.0,,
PGS003092,BMI,flag,mean_abs_delta_EUR,0.13915881687732967,0.11703606386545223,0.20812554742010747,0.3476313487872348,0.2899153501090985,0.4131796117324976,-0.2084725319099051,0.2084725319099051,
PGS003092,BMI,flag,kendall_w,0.1654320987654321,,,0.07361111111111111,,,0.09182098765432099,-0.09182098765432099,
PGS003092,BMI,flag,median_I2_retained,0.16855233907699585,,,0.16855233907699585,,,0.0,0.0,1057462.0
PGS003092,BMI,flag,mean_sign_concordance_retained,0.5798572897911072,,,0.5798572897911072,,,0.0,0.0,1057462.0
PGS003092,BMI,flag,weight_retained_frac,1.0,,,1.0,,,0.0,0.0,
PGS003092,BMI,flag,tail5_frac_AFR,0.07142857142857142,,,0.031746031746031744,,,0.03968253968253968,,
PGS003092,BMI,flag,tail5_frac_AMR,0.15079365079365079,,,0.1349206349206349,,,0.015873015873015872,,
PGS003092,BMI,flag,tail5_frac_EAS,0.1349206349206349,,,0.3253968253968254,,,-0.1904761904761905,,
PGS003092,BMI,flag,tail5_frac_EUR,0.2619047619047619,,,0.20634920634920634,,,0.05555555555555558,,
PGS003092,BMI,flag,tail5_frac_SAS,0.38095238095238093,,,0.30158730158730157,,,0.07936507936507936,,
PGS003092,BMI,flag,tail5_ancestry_L1,0.380952380952381,,,0.0,,,0.380952380952381,,
PGS000014,CAD,flag,mean_abs_delta_EUR,3.2858948577529574,3.0790986660489685,3.533597588592958,3.498806555533649,3.280194210648079,3.7982305628079067,-0.21291169778069152,0.21291169778069152,
PGS000014,CAD,flag,kendall_w,0.1654320987654321,,,0.07361111111111111,,,0.09182098765432099,-0.09182098765432099,
PGS000014,CAD,flag,median_I2_retained,0.0,,,0.0,,,0.0,0.0,324518.0
PGS000014,CAD,flag,mean_sign_concordance_retained,0.6188855171203613,,,0.6188855171203613,,,0.0,0.0,324518.0
PGS000014,CAD,flag,weight_retained_frac,1.0,,,1.0,,,0.0,0.0,
PGS000014,CAD,flag,tail5_frac_AFR,0.7698412698412699,,,0.4365079365079365,,,0.33333333333333337,,
PGS000014,CAD,flag,tail5_frac_AMR,0.0,,,0.0,,,0.0,,
PGS000014,CAD,flag,tail5_frac_EAS,0.2222222222222222,,,0.5634920634920635,,,-0.3412698412698413,,
PGS000014,CAD,flag,tail5_frac_EUR,0.0,,,0.0,,,0.0,,
PGS000014,CAD,flag,tail5_frac_SAS,0.007936507936507936,,,0.0,,,0.007936507936507936,,
PGS000014,CAD,flag,tail5_ancestry_L1,0.6825396825396826,,,0.0,,,0.6825396825396826,,
PGS004840,T2D,flag,mean_abs_delta_EUR,2.746743320529516,2.6106161839154063,2.9408570838911556,2.746743320529516,2.6106161839154063,2.9408570838911556,0.0,0.0,
PGS004840,T2D,flag,kendall_w,0.1654320987654321,,,0.07361111111111111,,,0.09182098765432099,-0.09182098765432099,
PGS004840,T2D,flag,median_I2_retained,0.0,,,0.0,,,0.0,0.0,447882.0
PGS004840,T2D,flag,mean_sign_concordance_retained,0.6334612965583801,,,0.6334612965583801,,,0.0,0.0,447882.0
PGS004840,T2D,flag,weight_retained_frac,1.0,,,1.0,,,0.0,0.0,
PGS004840,T2D,flag,tail5_frac_AFR,0.9603174603174603,,,0.9603174603174603,,,0.0,,
PGS004840,T2D,flag,tail5_frac_AMR,0.0,,,0.0,,,0.0,,
PGS004840,T2D,flag,tail5_frac_EAS,0.031746031746031744,,,0.031746031746031744,,,0.0,,
PGS004840,T2D,flag,tail5_frac_EUR,0.0,,,0.0,,,0.0,,
PGS004840,T2D,flag,tail5_frac_SAS,0.007936507936507936,,,0.007936507936507936,,,0.0,,
PGS004840,T2D,flag,tail5_ancestry_L1,0.0,,,0.0,,,0.0,,
PGS000191,WBC,random,mean_abs_delta_EUR,0.3892913358024602,0.3145191448210685,0.4609220225279594,0.43059320240302235,0.3577438058722341,0.5029273611823771,-0.04130186660056212,0.04130186660056212,
PGS000191,WBC,random,kendall_w,0.022222222222222223,,,0.07361111111111111,,,-0.05138888888888889,0.05138888888888889,
PGS000191,WBC,random,median_I2_retained,,,,,,,,,0.0
PGS000191,WBC,random,mean_sign_concordance_retained,,,,,,,,,0.0
PGS000191,WBC,random,weight_retained_frac,0.9104873848957759,,,1.0,,,-0.08951261510422415,0.08951261510422415,
PGS000191,WBC,random,tail5_frac_AFR,0.7063492063492064,,,0.753968253968254,,,-0.04761904761904756,,
PGS000191,WBC,random,tail5_frac_AMR,0.11904761904761904,,,0.0873015873015873,,,0.031746031746031744,,
